Rank,Team,Games,W-L,EMO Goals,Attempts,Pct.,Date,Academic Year
18,Rutgers (Big Ten),14,12-2,15,34,0.441,05/03/2022,2022.0
19,Cornell (Ivy League),14,11-3,18,41,0.439,05/03/2022,2022.0
20,Manhattan (MAAC),12,6-6,10,23,0.435,05/03/2022,2022.0
21,Air Force (ASUN),14,8-6,13,30,0.433,05/03/2022,2022.0
22,UAlbany (America East),14,5-9,21,49,0.429,05/03/2022,2022.0
22,Lafayette (Patriot),15,4-11,18,42,0.429,05/03/2022,2022.0
24,Towson (CAA),14,6-8,16,39,0.410,05/03/2022,2022.0
25,Loyola Maryland (Patriot),15,8-7,15,37,0.405,05/03/2022,2022.0
26,Stony Brook (America East),14,9-5,24,60,0.400,05/03/2022,2022.0
27,Marquette (Big East),14,4-10,26,66,0.394,05/03/2022,2022.0
28,Johns Hopkins (Big Ten),15,7-8,16,41,0.390,05/03/2022,2022.0
28,UMass Lowell (America East),13,2-11,16,41,0.390,05/03/2022,2022.0
30,Robert Morris (ASUN),13,8-5,12,31,0.387,05/03/2022,2022.0
31,North Carolina (ACC),14,8-6,13,34,0.382,05/03/2022,2022.0
32,Providence (Big East),14,6-8,18,48,0.375,05/03/2022,2022.0
33,Navy (Patriot),15,9-6,16,43,0.372,05/03/2022,2022.0
34,Boston U. (Patriot),14,10-4,14,38,0.368,05/03/2022,2022.0
35,Saint Joseph's (NEC),15,12-3,26,71,0.366,05/03/2022,2022.0
36,VMI (SoCon),14,4-10,16,44,0.364,05/03/2022,2022.0
37,Georgetown (Big East),14,13-1,13,36,0.361,05/03/2022,2022.0
38,Hobart (NEC),11,6-5,14,39,0.359,05/03/2022,2022.0
39,Utah (ASUN),12,9-3,13,37,0.351,05/03/2022,2022.0
40,Massachusetts (CAA),13,8-5,20,57,0.351,05/03/2022,2022.0
41,Penn St. (Big Ten),14,3-11,17,49,0.347,05/03/2022,2022.0
42,Syracuse (ACC),14,4-10,14,41,0.341,05/03/2022,2022.0
43,Bellarmine (ASUN),16,4-12,15,44,0.341,05/03/2022,2022.0
44,Jacksonville (SoCon),15,13-2,19,56,0.339,05/03/2022,2022.0
45,Bryant (NEC),14,8-6,16,49,0.327,05/03/2022,2022.0
46,Drexel (CAA),13,6-7,15,46,0.326,05/03/2022,2022.0
47,Lehigh (Patriot),14,8-6,14,43,0.326,05/03/2022,2022.0
47,Quinnipiac (MAAC),13,2-11,14,43,0.326,05/03/2022,2022.0
49,High Point (SoCon),14,7-7,17,53,0.321,05/03/2022,2022.0
50,LIU (NEC),14,7-7,16,50,0.320,05/03/2022,2022.0
51,Marist (MAAC),14,7-7,18,57,0.316,05/03/2022,2022.0
52,Monmouth (MAAC),12,5-7,11,36,0.306,05/03/2022,2022.0
53,Richmond (SoCon),13,9-4,14,46,0.304,05/03/2022,2022.0
54,UMBC (America East),11,5-6,12,40,0.300,05/03/2022,2022.0
55,Sacred Heart (NEC),13,3-10,14,47,0.298,05/03/2022,2022.0
56,Harvard (Ivy League),12,8-4,12,41,0.293,05/03/2022,2022.0
57,Detroit Mercy (ASUN),11,2-9,10,35,0.286,05/03/2022,2022.0
58,Bucknell (Patriot),15,9-6,13,46,0.283,05/03/2022,2022.0
59,Dartmouth (Ivy League),13,4-9,11,39,0.282,05/03/2022,2022.0
60,Canisius (MAAC),14,2-12,10,36,0.278,05/03/2022,2022.0
61,Mercer (SoCon),15,5-10,14,51,0.275,05/03/2022,2022.0
62,Cleveland St. (ASUN),13,3-10,13,48,0.271,05/03/2022,2022.0
63,St. John's (NY) (Big East),14,2-12,14,53,0.264,05/03/2022,2022.0
64,Mount St. Mary's (NEC),15,5-10,10,39,0.256,05/03/2022,2022.0
65,Vermont (America East),15,9-6,15,59,0.254,05/03/2022,2022.0
66,Wagner (NEC),12,3-9,10,43,0.233,05/03/2022,2022.0
67,Binghamton (America East),13,5-8,10,44,0.227,05/03/2022,2022.0
68,Holy Cross (Patriot),14,1-13,8,36,0.222,05/03/2022,2022.0
69,Hofstra (CAA),15,6-9,5,27,0.185,05/03/2022,2022.0
70,NJIT (America East),13,0-13,11,61,0.180,05/03/2022,2022.0
71,Colgate (Patriot),13,4-9,4,37,0.108,05/03/2022,2022.0
72,Hampton (SoCon),10,0-10,2,32,0.063,05/03/2022,2022.0
-,Merrimack (NEC),12,6-6,10,46,0.217,05/03/2022,2022.0
1,Notre Dame (ACC),11,7-4,19,28,0.679,05/01/2022,2022.0
2,Duke (ACC),16,11-5,22,35,0.629,05/01/2022,2022.0
3,Ohio St. (Big Ten),14,10-4,25,42,0.595,05/01/2022,2022.0
4,Fairfield (CAA),14,7-7,22,40,0.550,05/01/2022,2022.0
5,Yale (Ivy League),13,10-3,20,38,0.526,05/01/2022,2022.0
6,Michigan (Big Ten),15,7-8,25,50,0.500,05/01/2022,2022.0
6,Brown (Ivy League),14,10-4,23,46,0.500,05/01/2022,2022.0
6,Virginia (ACC),14,11-3,13,26,0.500,05/01/2022,2022.0
9,Princeton (Ivy League),13,9-4,18,37,0.486,05/01/2022,2022.0
10,Delaware (CAA),14,9-5,20,42,0.476,05/01/2022,2022.0
11,Villanova (Big East),13,8-5,26,56,0.464,05/01/2022,2022.0
12,Maryland (Big Ten),12,12-0,16,35,0.457,05/01/2022,2022.0
13,Army West Point (Patriot),14,11-3,19,42,0.452,05/01/2022,2022.0
14,Penn (Ivy League),12,8-4,18,40,0.450,05/01/2022,2022.0
15,St. Bonaventure (MAAC),13,10-3,12,27,0.444,05/01/2022,2022.0
16,Denver (Big East),14,9-5,19,43,0.442,05/01/2022,2022.0
17,Rutgers (Big Ten),14,12-2,15,34,0.441,05/01/2022,2022.0
18,Cornell (Ivy League),14,11-3,18,41,0.439,05/01/2022,2022.0
19,Manhattan (MAAC),12,6-6,10,23,0.435,05/01/2022,2022.0
20,Air Force (ASUN),14,8-6,13,30,0.433,05/01/2022,2022.0
21,UAlbany (America East),14,5-9,21,49,0.429,05/01/2022,2022.0
21,Lafayette (Patriot),15,4-11,18,42,0.429,05/01/2022,2022.0
23,Siena (MAAC),14,6-8,18,43,0.419,05/01/2022,2022.0
24,Loyola Maryland (Patriot),14,7-7,15,36,0.417,05/01/2022,2022.0
25,Towson (CAA),14,6-8,16,39,0.410,05/01/2022,2022.0
26,Stony Brook (America East),14,9-5,24,60,0.400,05/01/2022,2022.0
27,Marquette (Big East),14,4-10,26,66,0.394,05/01/2022,2022.0
28,Johns Hopkins (Big Ten),15,7-8,16,41,0.390,05/01/2022,2022.0
28,UMass Lowell (America East),13,2-11,16,41,0.390,05/01/2022,2022.0
30,Robert Morris (ASUN),13,8-5,12,31,0.387,05/01/2022,2022.0
31,North Carolina (ACC),14,8-6,13,34,0.382,05/01/2022,2022.0
32,Providence (Big East),14,6-8,18,48,0.375,05/01/2022,2022.0
33,Boston U. (Patriot),14,10-4,14,38,0.368,05/01/2022,2022.0
34,Saint Joseph's (NEC),15,12-3,26,71,0.366,05/01/2022,2022.0
35,VMI (SoCon),14,4-10,16,44,0.364,05/01/2022,2022.0
36,Georgetown (Big East),14,13-1,13,36,0.361,05/01/2022,2022.0
37,Hobart (NEC),11,6-5,14,39,0.359,05/01/2022,2022.0
38,Navy (Patriot),14,9-5,13,37,0.351,05/01/2022,2022.0
38,Utah (ASUN),12,9-3,13,37,0.351,05/01/2022,2022.0
40,Massachusetts (CAA),13,8-5,20,57,0.351,05/01/2022,2022.0
41,Penn St. (Big Ten),14,3-11,17,49,0.347,05/01/2022,2022.0
42,Lehigh (Patriot),13,7-6,14,41,0.341,05/01/2022,2022.0
42,Syracuse (ACC),14,4-10,14,41,0.341,05/01/2022,2022.0
44,Bellarmine (ASUN),16,4-12,15,44,0.341,05/01/2022,2022.0
45,Jacksonville (SoCon),15,13-2,19,56,0.339,05/01/2022,2022.0
46,Bryant (NEC),14,8-6,16,49,0.327,05/01/2022,2022.0
47,Drexel (CAA),13,6-7,15,46,0.326,05/01/2022,2022.0
48,High Point (SoCon),14,7-7,17,53,0.321,05/01/2022,2022.0
49,LIU (NEC),14,7-7,16,50,0.320,05/01/2022,2022.0
50,Quinnipiac (MAAC),13,2-11,14,44,0.318,05/01/2022,2022.0
51,Marist (MAAC),14,7-7,18,57,0.316,05/01/2022,2022.0
52,Monmouth (MAAC),12,5-7,11,36,0.306,05/01/2022,2022.0
53,Richmond (SoCon),13,9-4,14,46,0.304,05/01/2022,2022.0
54,UMBC (America East),11,5-6,12,40,0.300,05/01/2022,2022.0
55,Sacred Heart (NEC),13,3-10,14,47,0.298,05/01/2022,2022.0
56,Harvard (Ivy League),12,8-4,12,41,0.293,05/01/2022,2022.0
57,Bucknell (Patriot),14,9-5,13,45,0.289,05/01/2022,2022.0
58,Detroit Mercy (ASUN),11,2-9,10,35,0.286,05/01/2022,2022.0
59,Dartmouth (Ivy League),13,4-9,11,39,0.282,05/01/2022,2022.0
60,Canisius (MAAC),14,2-12,10,36,0.278,05/01/2022,2022.0
61,Mercer (SoCon),15,5-10,14,51,0.275,05/01/2022,2022.0
62,Cleveland St. (ASUN),13,3-10,13,48,0.271,05/01/2022,2022.0
63,St. John's (NY) (Big East),14,2-12,14,53,0.264,05/01/2022,2022.0
64,Mount St. Mary's (NEC),15,5-10,10,39,0.256,05/01/2022,2022.0
65,Vermont (America East),15,9-6,15,59,0.254,05/01/2022,2022.0
66,Wagner (NEC),12,3-9,10,43,0.233,05/01/2022,2022.0
67,Binghamton (America East),13,5-8,10,44,0.227,05/01/2022,2022.0
68,Holy Cross (Patriot),14,1-13,8,36,0.222,05/01/2022,2022.0
69,Hofstra (CAA),15,6-9,5,27,0.185,05/01/2022,2022.0
70,NJIT (America East),13,0-13,11,61,0.180,05/01/2022,2022.0
71,Colgate (Patriot),13,4-9,4,37,0.108,05/01/2022,2022.0
72,Hampton (SoCon),10,0-10,2,32,0.063,05/01/2022,2022.0
-,Merrimack (NEC),12,6-6,10,46,0.217,05/01/2022,2022.0
1,Notre Dame (ACC),10,6-4,17,26,0.654,04/28/2022,2022.0
2,Duke (ACC),15,10-5,22,35,0.629,04/28/2022,2022.0
3,Ohio St. (Big Ten),13,9-4,24,40,0.600,04/28/2022,2022.0
4,Fairfield (CAA),13,7-6,22,39,0.564,04/28/2022,2022.0
5,Michigan (Big Ten),14,7-7,25,48,0.521,04/28/2022,2022.0
6,Villanova (Big East),12,8-4,25,50,0.500,04/28/2022,2022.0
6,Princeton (Ivy League),12,9-3,18,36,0.500,04/28/2022,2022.0
6,Virginia (ACC),14,11-3,13,26,0.500,04/28/2022,2022.0
9,Denver (Big East),13,8-5,19,40,0.475,04/28/2022,2022.0
10,Yale (Ivy League),12,9-3,16,34,0.471,04/28/2022,2022.0
11,Brown (Ivy League),13,9-4,20,43,0.465,04/28/2022,2022.0
12,Penn (Ivy League),11,7-4,17,37,0.459,04/28/2022,2022.0
12,Siena (MAAC),13,5-8,17,37,0.459,04/28/2022,2022.0
14,Maryland (Big Ten),12,12-0,16,35,0.457,04/28/2022,2022.0
15,St. Bonaventure (MAAC),12,9-3,12,27,0.444,04/28/2022,2022.0
16,Rutgers (Big Ten),14,12-2,15,34,0.441,04/28/2022,2022.0
17,Army West Point (Patriot),13,10-3,17,39,0.436,04/28/2022,2022.0
18,Delaware (CAA),13,8-5,20,46,0.435,04/28/2022,2022.0
18,Manhattan (MAAC),12,6-6,10,23,0.435,04/28/2022,2022.0
20,Air Force (ASUN),13,7-6,13,30,0.433,04/28/2022,2022.0
21,Towson (CAA),13,6-7,16,37,0.432,04/28/2022,2022.0
22,Lafayette (Patriot),15,4-11,18,42,0.429,04/28/2022,2022.0
23,Stony Brook (America East),13,9-4,23,54,0.426,04/28/2022,2022.0
24,Cornell (Ivy League),13,10-3,16,38,0.421,04/28/2022,2022.0
25,UAlbany (America East),13,5-8,19,46,0.413,04/28/2022,2022.0
26,UMass Lowell (America East),12,1-11,16,39,0.410,04/28/2022,2022.0
27,Providence (Big East),13,5-8,17,42,0.405,04/28/2022,2022.0
28,Loyola Maryland (Patriot),13,6-7,12,30,0.400,04/28/2022,2022.0
28,Robert Morris (ASUN),12,7-5,12,30,0.400,04/28/2022,2022.0
30,North Carolina (ACC),13,8-5,13,33,0.394,04/28/2022,2022.0
31,Saint Joseph's (NEC),14,11-3,25,64,0.391,04/28/2022,2022.0
32,Syracuse (ACC),13,4-9,14,36,0.389,04/28/2022,2022.0
33,Johns Hopkins (Big Ten),14,6-8,14,37,0.378,04/28/2022,2022.0
34,Georgetown (Big East),13,12-1,12,33,0.364,04/28/2022,2022.0
35,Hobart (NEC),10,5-5,13,36,0.361,04/28/2022,2022.0
36,Marquette (Big East),13,4-9,22,61,0.361,04/28/2022,2022.0
37,Lehigh (Patriot),12,7-5,14,39,0.359,04/28/2022,2022.0
38,Boston U. (Patriot),13,10-3,12,34,0.353,04/28/2022,2022.0
39,VMI (SoCon),13,4-9,15,43,0.349,04/28/2022,2022.0
40,Drexel (CAA),12,6-6,16,46,0.348,04/28/2022,2022.0
41,Massachusetts (CAA),12,7-5,19,55,0.345,04/28/2022,2022.0
42,Quinnipiac (MAAC),12,2-10,14,41,0.341,04/28/2022,2022.0
43,Penn St. (Big Ten),13,3-10,16,47,0.340,04/28/2022,2022.0
44,Jacksonville (SoCon),15,13-2,19,56,0.339,04/28/2022,2022.0
45,Navy (Patriot),13,8-5,12,36,0.333,04/28/2022,2022.0
46,Utah (ASUN),11,8-3,11,34,0.324,04/28/2022,2022.0
47,LIU (NEC),13,6-7,14,44,0.318,04/28/2022,2022.0
48,Bellarmine (ASUN),15,4-11,13,41,0.317,04/28/2022,2022.0
49,Marist (MAAC),13,6-7,17,54,0.315,04/28/2022,2022.0
50,UMBC (America East),10,4-6,11,35,0.314,04/28/2022,2022.0
51,High Point (SoCon),13,7-6,16,51,0.314,04/28/2022,2022.0
52,Richmond (SoCon),12,8-4,14,45,0.311,04/28/2022,2022.0
53,Mercer (SoCon),14,4-10,13,42,0.310,04/28/2022,2022.0
54,Monmouth (MAAC),11,5-6,10,33,0.303,04/28/2022,2022.0
55,Detroit Mercy (ASUN),10,2-8,9,31,0.290,04/28/2022,2022.0
56,Bucknell (Patriot),13,9-4,13,45,0.289,04/28/2022,2022.0
57,Canisius (MAAC),13,2-11,10,35,0.286,04/28/2022,2022.0
58,Bryant (NEC),13,7-6,13,46,0.283,04/28/2022,2022.0
58,Sacred Heart (NEC),12,3-9,13,46,0.283,04/28/2022,2022.0
60,Cleveland St. (ASUN),12,3-9,12,43,0.279,04/28/2022,2022.0
61,Dartmouth (Ivy League),12,4-8,10,36,0.278,04/28/2022,2022.0
62,St. John's (NY) (Big East),13,2-11,14,51,0.275,04/28/2022,2022.0
63,Harvard (Ivy League),11,8-3,10,38,0.263,04/28/2022,2022.0
64,Binghamton (America East),12,5-7,10,39,0.256,04/28/2022,2022.0
64,Mount St. Mary's (NEC),14,5-9,10,39,0.256,04/28/2022,2022.0
66,Holy Cross (Patriot),13,1-12,8,33,0.242,04/28/2022,2022.0
67,Wagner (NEC),11,3-8,9,41,0.220,04/28/2022,2022.0
68,Vermont (America East),14,8-6,10,48,0.208,04/28/2022,2022.0
69,Hofstra (CAA),14,5-9,5,26,0.192,04/28/2022,2022.0
70,NJIT (America East),12,0-12,9,55,0.164,04/28/2022,2022.0
71,Colgate (Patriot),12,3-9,4,36,0.111,04/28/2022,2022.0
72,Hampton (SoCon),10,0-10,2,32,0.063,04/28/2022,2022.0
-,Merrimack (NEC),11,6-5,10,44,0.227,04/28/2022,2022.0
1,Notre Dame (ACC),10,6-4,17,26,0.654,04/26/2022,2022.0
2,Duke (ACC),15,10-5,22,35,0.629,04/26/2022,2022.0
3,Ohio St. (Big Ten),13,9-4,24,40,0.600,04/26/2022,2022.0
4,Fairfield (CAA),13,7-6,22,39,0.564,04/26/2022,2022.0
5,Michigan (Big Ten),14,7-7,25,48,0.521,04/26/2022,2022.0
6,Princeton (Ivy League),12,9-3,18,36,0.500,04/26/2022,2022.0
7,Villanova (Big East),12,8-4,25,51,0.490,04/26/2022,2022.0
8,Virginia (ACC),13,10-3,12,25,0.480,04/26/2022,2022.0
9,Denver (Big East),13,8-5,19,40,0.475,04/26/2022,2022.0
10,Yale (Ivy League),12,9-3,16,34,0.471,04/26/2022,2022.0
11,Brown (Ivy League),13,9-4,20,43,0.465,04/26/2022,2022.0
12,Penn (Ivy League),11,7-4,17,37,0.459,04/26/2022,2022.0
12,Siena (MAAC),13,5-8,17,37,0.459,04/26/2022,2022.0
14,Maryland (Big Ten),12,12-0,16,35,0.457,04/26/2022,2022.0
15,St. Bonaventure (MAAC),12,9-3,12,27,0.444,04/26/2022,2022.0
16,Rutgers (Big Ten),14,12-2,15,34,0.441,04/26/2022,2022.0
17,Army West Point (Patriot),13,10-3,17,39,0.436,04/26/2022,2022.0
17,Lafayette (Patriot),14,4-10,17,39,0.436,04/26/2022,2022.0
19,Delaware (CAA),13,8-5,20,46,0.435,04/26/2022,2022.0
19,Manhattan (MAAC),12,6-6,10,23,0.435,04/26/2022,2022.0
21,Air Force (ASUN),13,7-6,13,30,0.433,04/26/2022,2022.0
22,Towson (CAA),13,6-7,16,37,0.432,04/26/2022,2022.0
23,Stony Brook (America East),13,9-4,23,54,0.426,04/26/2022,2022.0
24,Cornell (Ivy League),13,10-3,16,38,0.421,04/26/2022,2022.0
25,UAlbany (America East),13,5-8,19,46,0.413,04/26/2022,2022.0
26,UMass Lowell (America East),12,1-11,16,39,0.410,04/26/2022,2022.0
27,Providence (Big East),13,5-8,17,42,0.405,04/26/2022,2022.0
28,Loyola Maryland (Patriot),13,6-7,12,30,0.400,04/26/2022,2022.0
28,Robert Morris (ASUN),12,7-5,12,30,0.400,04/26/2022,2022.0
30,North Carolina (ACC),13,8-5,13,33,0.394,04/26/2022,2022.0
31,Saint Joseph's (NEC),14,11-3,25,64,0.391,04/26/2022,2022.0
32,Syracuse (ACC),13,4-9,14,36,0.389,04/26/2022,2022.0
33,Johns Hopkins (Big Ten),14,6-8,14,37,0.378,04/26/2022,2022.0
34,Georgetown (Big East),13,12-1,12,33,0.364,04/26/2022,2022.0
35,Hobart (NEC),10,5-5,13,36,0.361,04/26/2022,2022.0
36,Marquette (Big East),13,4-9,22,61,0.361,04/26/2022,2022.0
37,Lehigh (Patriot),12,7-5,14,39,0.359,04/26/2022,2022.0
38,Boston U. (Patriot),13,10-3,12,34,0.353,04/26/2022,2022.0
39,VMI (SoCon),13,4-9,15,43,0.349,04/26/2022,2022.0
40,Drexel (CAA),12,6-6,16,46,0.348,04/26/2022,2022.0
41,Massachusetts (CAA),12,7-5,19,55,0.345,04/26/2022,2022.0
42,Quinnipiac (MAAC),12,2-10,14,41,0.341,04/26/2022,2022.0
43,Penn St. (Big Ten),13,3-10,16,47,0.340,04/26/2022,2022.0
44,Jacksonville (SoCon),15,13-2,19,56,0.339,04/26/2022,2022.0
45,Navy (Patriot),13,8-5,12,36,0.333,04/26/2022,2022.0
46,Utah (ASUN),11,8-3,11,34,0.324,04/26/2022,2022.0
47,LIU (NEC),13,6-7,14,44,0.318,04/26/2022,2022.0
48,Bellarmine (ASUN),15,4-11,13,41,0.317,04/26/2022,2022.0
49,Marist (MAAC),13,6-7,17,54,0.315,04/26/2022,2022.0
50,UMBC (America East),10,4-6,11,35,0.314,04/26/2022,2022.0
51,High Point (SoCon),13,7-6,16,51,0.314,04/26/2022,2022.0
52,Richmond (SoCon),12,8-4,14,45,0.311,04/26/2022,2022.0
53,Mercer (SoCon),14,4-10,13,42,0.310,04/26/2022,2022.0
54,Monmouth (MAAC),11,5-6,10,33,0.303,04/26/2022,2022.0
55,Detroit Mercy (ASUN),10,2-8,9,31,0.290,04/26/2022,2022.0
56,Bucknell (Patriot),13,9-4,13,45,0.289,04/26/2022,2022.0
57,Canisius (MAAC),13,2-11,10,35,0.286,04/26/2022,2022.0
58,Bryant (NEC),13,7-6,13,46,0.283,04/26/2022,2022.0
58,Sacred Heart (NEC),12,3-9,13,46,0.283,04/26/2022,2022.0
60,Cleveland St. (ASUN),12,3-9,12,43,0.279,04/26/2022,2022.0
61,Dartmouth (Ivy League),12,4-8,10,36,0.278,04/26/2022,2022.0
62,St. John's (NY) (Big East),13,2-11,14,51,0.275,04/26/2022,2022.0
63,Harvard (Ivy League),11,8-3,10,38,0.263,04/26/2022,2022.0
64,Binghamton (America East),12,5-7,10,39,0.256,04/26/2022,2022.0
64,Mount St. Mary's (NEC),14,5-9,10,39,0.256,04/26/2022,2022.0
66,Holy Cross (Patriot),13,1-12,8,33,0.242,04/26/2022,2022.0
67,Wagner (NEC),11,3-8,9,41,0.220,04/26/2022,2022.0
68,Vermont (America East),14,8-6,10,48,0.208,04/26/2022,2022.0
69,Hofstra (CAA),14,5-9,5,26,0.192,04/26/2022,2022.0
70,NJIT (America East),12,0-12,9,55,0.164,04/26/2022,2022.0
71,Colgate (Patriot),12,3-9,4,36,0.111,04/26/2022,2022.0
72,Hampton (SoCon),10,0-10,2,32,0.063,04/26/2022,2022.0
-,Merrimack (NEC),11,6-5,10,44,0.227,04/26/2022,2022.0
1,Notre Dame (ACC),10,6-4,17,26,0.654,04/24/2022,2022.0
2,Duke (ACC),15,10-5,22,35,0.629,04/24/2022,2022.0
3,Ohio St. (Big Ten),13,9-4,24,40,0.600,04/24/2022,2022.0
4,Fairfield (CAA),13,7-6,22,39,0.564,04/24/2022,2022.0
5,Michigan (Big Ten),14,7-7,25,48,0.521,04/24/2022,2022.0
6,Princeton (Ivy League),12,9-3,18,36,0.500,04/24/2022,2022.0
6,Yale (Ivy League),11,8-3,16,32,0.500,04/24/2022,2022.0
8,Villanova (Big East),12,8-4,25,51,0.490,04/24/2022,2022.0
9,Virginia (ACC),13,10-3,12,25,0.480,04/24/2022,2022.0
10,Brown (Ivy League),12,8-4,19,40,0.475,04/24/2022,2022.0
10,Denver (Big East),13,8-5,19,40,0.475,04/24/2022,2022.0
12,Penn (Ivy League),10,6-4,16,34,0.471,04/24/2022,2022.0
13,Siena (MAAC),13,5-8,17,37,0.459,04/24/2022,2022.0
14,Maryland (Big Ten),12,12-0,16,35,0.457,04/24/2022,2022.0
15,St. Bonaventure (MAAC),12,9-3,12,27,0.444,04/24/2022,2022.0
16,Rutgers (Big Ten),14,12-2,15,34,0.441,04/24/2022,2022.0
17,Army West Point (Patriot),13,10-3,17,39,0.436,04/24/2022,2022.0
17,Lafayette (Patriot),14,4-10,17,39,0.436,04/24/2022,2022.0
19,Delaware (CAA),13,8-5,20,46,0.435,04/24/2022,2022.0
19,Manhattan (MAAC),12,6-6,10,23,0.435,04/24/2022,2022.0
21,Air Force (ASUN),13,7-6,13,30,0.433,04/24/2022,2022.0
22,Towson (CAA),13,6-7,16,37,0.432,04/24/2022,2022.0
23,Stony Brook (America East),13,9-4,23,54,0.426,04/24/2022,2022.0
24,Cornell (Ivy League),13,10-3,16,38,0.421,04/24/2022,2022.0
25,UAlbany (America East),13,5-8,19,46,0.413,04/24/2022,2022.0
26,UMass Lowell (America East),12,1-11,16,39,0.410,04/24/2022,2022.0
27,Providence (Big East),13,5-8,17,42,0.405,04/24/2022,2022.0
28,Loyola Maryland (Patriot),13,6-7,12,30,0.400,04/24/2022,2022.0
28,Robert Morris (ASUN),12,7-5,12,30,0.400,04/24/2022,2022.0
30,North Carolina (ACC),13,8-5,13,33,0.394,04/24/2022,2022.0
31,Syracuse (ACC),13,4-9,14,36,0.389,04/24/2022,2022.0
32,Saint Joseph's (NEC),13,11-2,24,62,0.387,04/24/2022,2022.0
33,Johns Hopkins (Big Ten),14,6-8,14,37,0.378,04/24/2022,2022.0
33,Quinnipiac (MAAC),11,2-9,14,37,0.378,04/24/2022,2022.0
35,Georgetown (Big East),13,12-1,12,33,0.364,04/24/2022,2022.0
36,Hobart (NEC),10,5-5,13,36,0.361,04/24/2022,2022.0
37,Marquette (Big East),13,4-9,22,61,0.361,04/24/2022,2022.0
38,Lehigh (Patriot),12,7-5,14,39,0.359,04/24/2022,2022.0
39,Boston U. (Patriot),13,10-3,12,34,0.353,04/24/2022,2022.0
40,Drexel (CAA),12,6-6,16,46,0.348,04/24/2022,2022.0
41,VMI (SoCon),13,4-9,15,44,0.341,04/24/2022,2022.0
42,Penn St. (Big Ten),13,3-10,16,47,0.340,04/24/2022,2022.0
43,Jacksonville (SoCon),15,13-2,19,56,0.339,04/24/2022,2022.0
43,Massachusetts (CAA),12,7-5,19,56,0.339,04/24/2022,2022.0
45,Navy (Patriot),13,8-5,12,36,0.333,04/24/2022,2022.0
46,Utah (ASUN),11,8-3,11,34,0.324,04/24/2022,2022.0
47,LIU (NEC),13,6-7,14,44,0.318,04/24/2022,2022.0
48,Bellarmine (ASUN),15,4-11,13,41,0.317,04/24/2022,2022.0
49,Marist (MAAC),13,6-7,17,54,0.315,04/24/2022,2022.0
50,UMBC (America East),10,4-6,11,35,0.314,04/24/2022,2022.0
51,High Point (SoCon),13,7-6,16,51,0.314,04/24/2022,2022.0
52,Richmond (SoCon),12,8-4,14,45,0.311,04/24/2022,2022.0
53,Bryant (NEC),12,7-5,13,42,0.310,04/24/2022,2022.0
53,Mercer (SoCon),14,4-10,13,42,0.310,04/24/2022,2022.0
55,Monmouth (MAAC),11,5-6,10,33,0.303,04/24/2022,2022.0
56,Detroit Mercy (ASUN),10,2-8,9,31,0.290,04/24/2022,2022.0
57,Bucknell (Patriot),13,9-4,13,45,0.289,04/24/2022,2022.0
58,Canisius (MAAC),13,2-11,10,35,0.286,04/24/2022,2022.0
59,Sacred Heart (NEC),12,3-9,13,46,0.283,04/24/2022,2022.0
60,Cleveland St. (ASUN),12,3-9,12,43,0.279,04/24/2022,2022.0
61,Dartmouth (Ivy League),12,4-8,10,36,0.278,04/24/2022,2022.0
62,St. John's (NY) (Big East),13,2-11,14,51,0.275,04/24/2022,2022.0
63,Harvard (Ivy League),11,8-3,10,38,0.263,04/24/2022,2022.0
64,Binghamton (America East),12,5-7,10,39,0.256,04/24/2022,2022.0
64,Mount St. Mary's (NEC),14,5-9,10,39,0.256,04/24/2022,2022.0
66,Holy Cross (Patriot),13,1-12,8,33,0.242,04/24/2022,2022.0
67,Wagner (NEC),11,3-8,9,41,0.220,04/24/2022,2022.0
68,Vermont (America East),14,8-6,10,48,0.208,04/24/2022,2022.0
69,Hofstra (CAA),14,5-9,5,26,0.192,04/24/2022,2022.0
70,NJIT (America East),12,0-12,9,55,0.164,04/24/2022,2022.0
71,Colgate (Patriot),12,3-9,4,36,0.111,04/24/2022,2022.0
72,Hampton (SoCon),10,0-10,2,32,0.063,04/24/2022,2022.0
-,Merrimack (NEC),11,6-5,10,44,0.227,04/24/2022,2022.0
1,Notre Dame (ACC),10,6-4,17,26,0.654,04/21/2022,2022.0
2,Duke (ACC),15,10-5,22,35,0.629,04/21/2022,2022.0
3,Ohio St. (Big Ten),12,8-4,22,36,0.611,04/21/2022,2022.0
4,Fairfield (CAA),12,7-5,21,37,0.568,04/21/2022,2022.0
5,Villanova (Big East),11,7-4,23,44,0.523,04/21/2022,2022.0
6,Princeton (Ivy League),11,9-2,16,31,0.516,04/21/2022,2022.0
7,Denver (Big East),12,7-5,19,37,0.514,04/21/2022,2022.0
8,Michigan (Big Ten),13,7-6,22,43,0.512,04/21/2022,2022.0
9,Brown (Ivy League),11,7-4,19,38,0.500,04/21/2022,2022.0
10,Yale (Ivy League),10,7-3,13,27,0.481,04/21/2022,2022.0
11,Manhattan (MAAC),11,5-6,10,21,0.476,04/21/2022,2022.0
12,Delaware (CAA),12,7-5,19,40,0.475,04/21/2022,2022.0
13,Army West Point (Patriot),12,10-2,17,36,0.472,04/21/2022,2022.0
14,Penn (Ivy League),9,5-4,14,30,0.467,04/21/2022,2022.0
