Date,Year,Team 1,Score 1,Team 2,Score 2,Winner
2024-02-17,2024,Vermont,12,Manhattan,9,Vermont
2024-02-17,2024,UMass Lowell,7,Massachusetts,10,Massachusetts
2024-02-17,2024,Brown,7,Quinnipiac,13,Quinnipiac
2024-02-17,2024,Saint Joseph's,10,Duke,19,Duke
2024-02-17,2024,Siena,12,Hofstra,14,Hofstra
2024-02-17,2024,Le Moyne,17,Wagner,6,Le Moyne
2024-02-17,2024,Canisius,8,Bellarmine,7,Canisius
2024-02-17,2024,Hampton,2,Lafayette,22,Lafayette
2024-02-17,2024,Georgetown,12,Penn,9,Georgetown
2024-02-17,2024,Denver,16,Utah,8,Denver
2024-02-17,2024,Ohio St.,12,Air Force,4,Ohio St.
2024-02-17,2024,Fairfield,8,North Carolina,19,North Carolina
2024-02-17,2024,Jacksonville,8,Marist,9,Marist
2024-02-17,2024,Lehigh,13,Cornell,17,Cornell
2024-02-17,2024,Army West Point,16,Rutgers,7,Army West Point
2024-02-17,2024,Dartmouth,13,Bucknell,15,Bucknell
2024-02-17,2024,Providence,7,Harvard,23,Harvard
2024-02-17,2024,Delaware,17,St. John's (NY),6,Delaware
2024-02-17,2024,Colgate,11,UAlbany,10,Colgate
2024-02-17,2024,Sacred Heart,9,Holy Cross,10,Holy Cross
2024-02-17,2024,Virginia,14,Richmond,10,Virginia
2024-02-17,2024,Navy,5,Towson,17,Towson
2024-02-17,2024,St. Bonaventure,12,Binghamton,13,Binghamton
2024-02-17,2024,Merrimack,8,LIU,10,LIU
2024-02-17,2024,Maryland,13,Syracuse,12,Maryland
2024-02-17,2024,Loyola Maryland,7,Johns Hopkins,13,Johns Hopkins
2024-02-17,2024,Hobart,8,Michigan,18,Michigan
2024-02-17,2024,Villanova,11,Yale,13,Yale
2024-02-18,2024,Monmouth,5,Princeton,15,Princeton
2024-02-18,2024,NJIT,11,Mount St. Mary's,7,NJIT
2024-02-18,2024,High Point,17,Queens (NC),8,High Point
2024-02-18,2024,Notre Dame,21,Marquette,8,Notre Dame
2024-02-20,2024,VMI,25,Hampton,6,VMI
2024-02-20,2024,Bryant,13,Harvard,14,Harvard
2024-02-20,2024,Manhattan,6,Princeton,15,Princeton
2024-02-20,2024,UAlbany,7,Penn,11,Penn
2024-02-20,2024,Boston U.,16,Brown,10,Boston U.
2024-02-20,2024,Marist,11,Massachusetts,18,Massachusetts
2024-02-20,2024,Robert Morris,16,St. Bonaventure,11,Robert Morris
2024-02-20,2024,Canisius,9,Hobart,13,Hobart
2024-02-20,2024,Drexel,7,Lafayette,8,Lafayette
2024-02-21,2024,Utah,7,Syracuse,18,Syracuse
2024-02-21,2024,Yale,21,Colgate,11,Yale
2024-02-21,2024,Fairfield,9,Sacred Heart,13,Sacred Heart
2024-02-21,2024,Monmouth,13,NJIT,14,NJIT
2024-02-23,2024,Jacksonville,7,Duke,23,Duke
2024-02-23,2024,Siena,13,UMass Lowell,8,Siena
2024-02-23,2024,Towson,15,Saint Joseph's,7,Towson
2024-02-24,2024,Penn St.,13,Navy,3,Penn St.
2024-02-24,2024,Vermont,12,Utah,22,Utah
2024-02-24,2024,Marist,12,Hofstra,10,Marist
2024-02-24,2024,Cornell,16,Denver,17,Denver
2024-02-24,2024,Merrimack,6,Massachusetts,17,Massachusetts
2024-02-24,2024,Quinnipiac,13,Bryant,10,Quinnipiac
2024-02-24,2024,Hampton,7,Queens (NC),14,Queens (NC)
2024-02-24,2024,Brown,11,Providence,12,Providence
2024-02-24,2024,Binghamton,12,Lafayette,19,Lafayette
2024-02-24,2024,Wagner,9,Fairfield,14,Fairfield
2024-02-24,2024,Manhattan,10,NJIT,11,NJIT
2024-02-24,2024,St. Bonaventure,9,VMI,17,VMI
2024-02-24,2024,Stony Brook,11,Air Force,12,Air Force
2024-02-24,2024,Michigan,20,Marquette,12,Michigan
2024-02-24,2024,Rutgers,13,Loyola Maryland,5,Rutgers
2024-02-24,2024,LIU,10,Lindenwood,7,LIU
2024-02-24,2024,Princeton,7,Maryland,13,Maryland
2024-02-24,2024,Johns Hopkins,13,North Carolina,9,Johns Hopkins
2024-02-24,2024,Harvard,13,Bucknell,12,Harvard
2024-02-24,2024,UAlbany,12,Drexel,13,Drexel
2024-02-24,2024,St. John's (NY),2,Richmond,18,Richmond
2024-02-24,2024,Holy Cross,8,Dartmouth,14,Dartmouth
2024-02-24,2024,Canisius,9,Robert Morris,8,Canisius
2024-02-24,2024,Mercer,7,Army West Point,15,Army West Point
2024-02-24,2024,UMBC,18,Mount St. Mary's,6,UMBC
2024-02-24,2024,High Point,18,Cleveland St.,11,High Point
2024-02-24,2024,Colgate,9,Villanova,15,Villanova
2024-02-24,2024,Delaware,10,Penn,11,Penn
2024-02-25,2024,Georgetown,11,Notre Dame,10,Georgetown
2024-02-25,2024,Ohio St.,8,Virginia,14,Virginia
2024-02-25,2024,Le Moyne,7,Sacred Heart,15,Sacred Heart
2024-02-26,2024,Dartmouth,6,Lehigh,11,Lehigh
2024-02-27,2024,Michigan,13,Jacksonville,10,Michigan
2024-02-27,2024,Bellarmine,23,Hampton,7,Bellarmine
2024-02-27,2024,Merrimack,8,Harvard,23,Harvard
2024-02-27,2024,Wagner,6,Monmouth,12,Monmouth
2024-02-27,2024,Hobart,7,Cornell,23,Cornell
2024-02-27,2024,Towson,10,Loyola Maryland,11,Loyola Maryland
2024-02-28,2024,St. John's (NY),11,Queens (NC),8,St. John's (NY)
2024-02-28,2024,Army West Point,14,Syracuse,13,Army West Point
2024-02-28,2024,Le Moyne,9,Siena,11,Siena
2024-03-01,2024,Princeton,15,North Carolina,9,Princeton
2024-03-01,2024,Cleveland St.,10,Canisius,9,Cleveland St.
2024-03-01,2024,Penn,14,Duke,12,Penn
2024-03-02,2024,Yale,14,Penn St.,15,Penn St.
2024-03-02,2024,Bryant,12,Manhattan,7,Bryant
2024-03-02,2024,Robert Morris,10,Hobart,15,Hobart
2024-03-02,2024,UAlbany,11,Massachusetts,12,Massachusetts
2024-03-02,2024,Harvard,15,Vermont,12,Harvard
2024-03-02,2024,Providence,12,Fairfield,14,Fairfield
2024-03-02,2024,Utah,9,Marquette,8,Utah
2024-03-02,2024,Marist,10,Bellarmine,11,Bellarmine
2024-03-02,2024,Brown,5,Georgetown,11,Georgetown
2024-03-02,2024,NJIT,15,Wagner,5,NJIT
2024-03-02,2024,Mount St. Mary's,12,Monmouth,13,Monmouth
2024-03-02,2024,Dartmouth,12,Siena,11,Dartmouth
2024-03-02,2024,Detroit Mercy,10,VMI,15,VMI
2024-03-02,2024,Quinnipiac,15,Merrimack,12,Quinnipiac
2024-03-02,2024,Binghamton,10,Richmond,19,Richmond
2024-03-02,2024,Hofstra,8,Rutgers,13,Rutgers
2024-03-02,2024,Navy,16,Boston U.,9,Navy
2024-03-02,2024,Villanova,14,Lehigh,8,Villanova
2024-03-02,2024,Loyola Maryland,11,Colgate,14,Colgate
2024-03-02,2024,Holy Cross,9,Bucknell,12,Bucknell
2024-03-02,2024,Hampton,2,Stony Brook,23,Stony Brook
2024-03-02,2024,Sacred Heart,6,Drexel,12,Drexel
2024-03-02,2024,St. John's (NY),7,Jacksonville,24,Jacksonville
2024-03-02,2024,High Point,13,Syracuse,19,Syracuse
2024-03-02,2024,UMBC,7,Towson,17,Towson
2024-03-02,2024,UMass Lowell,6,LIU,13,LIU
2024-03-02,2024,Ohio St.,11,Cornell,15,Cornell
2024-03-02,2024,Johns Hopkins,16,Virginia,14,Johns Hopkins
2024-03-02,2024,Michigan,13,Delaware,8,Michigan
2024-03-02,2024,Le Moyne,6,Denver,15,Denver
2024-03-03,2024,Maryland,9,Notre Dame,14,Notre Dame
2024-03-03,2024,Penn,9,North Carolina,13,North Carolina
2024-03-03,2024,Princeton,8,Duke,17,Duke
2024-03-03,2024,Air Force,11,Saint Joseph's,15,Saint Joseph's
2024-03-03,2024,Army West Point,16,Lafayette,11,Army West Point
2024-03-05,2024,Detroit Mercy,5,Rutgers,17,Rutgers
2024-03-05,2024,Robert Morris,7,Virginia,16,Virginia
2024-03-05,2024,Binghamton,13,Mount St. Mary's,12,Binghamton
2024-03-05,2024,Villanova,13,Drexel,12,Villanova
2024-03-05,2024,Dartmouth,12,Stony Brook,15,Stony Brook
2024-03-05,2024,Merrimack,10,Providence,17,Providence
2024-03-05,2024,Georgetown,14,High Point,8,Georgetown
2024-03-06,2024,Fairfield,5,Bryant,16,Bryant
2024-03-07,2024,Richmond,13,UMBC,4,Richmond
2024-03-07,2024,Johns Hopkins,13,Syracuse,14,Syracuse
2024-03-08,2024,Richmond,13,UMBC,4,Richmond
2024-03-09,2024,Cornell,9,Penn St.,20,Penn St.
2024-03-09,2024,High Point,9,Jacksonville,10,Jacksonville
2024-03-09,2024,Lafayette,10,Colgate,16,Colgate
2024-03-09,2024,Duke,16,Loyola Maryland,10,Duke
2024-03-09,2024,Vermont,13,Massachusetts,12,Vermont
2024-03-09,2024,Hobart,10,UAlbany,14,UAlbany
2024-03-09,2024,North Carolina,21,Hofstra,9,North Carolina
2024-03-09,2024,Lindenwood,5,NJIT,18,NJIT
2024-03-09,2024,Marquette,5,Bellarmine,11,Bellarmine
2024-03-09,2024,Siena,8,Sacred Heart,18,Sacred Heart
2024-03-09,2024,Fairfield,14,UMass Lowell,6,Fairfield
2024-03-09,2024,Delaware,16,Monmouth,7,Delaware
2024-03-09,2024,Bucknell,10,Boston U.,13,Boston U.
2024-03-09,2024,Johns Hopkins,13,Syracuse,14,Syracuse
2024-03-09,2024,Navy,10,Lehigh,12,Lehigh
2024-03-09,2024,LIU,17,VMI,8,LIU
2024-03-09,2024,Holy Cross,8,Army West Point,18,Army West Point
2024-03-09,2024,Providence,13,Stony Brook,12,Providence
2024-03-09,2024,Binghamton,6,St. John's (NY),13,St. John's (NY)
2024-03-09,2024,St. Bonaventure,8,Cleveland St.,10,Cleveland St.
2024-03-09,2024,Penn,11,Villanova,8,Penn
2024-03-09,2024,Quinnipiac,14,Canisius,7,Quinnipiac
2024-03-09,2024,Virginia,19,Towson,15,Virginia
2024-03-09,2024,Brown,13,Maryland,14,Maryland
2024-03-09,2024,Notre Dame,13,Ohio St.,10,Notre Dame
2024-03-09,2024,Marist,8,Wagner,9,Wagner
2024-03-10,2024,Princeton,14,Rutgers,8,Princeton
2024-03-10,2024,Harvard,13,Michigan,11,Harvard
2024-03-10,2024,Mount St. Mary's,6,Manhattan,12,Manhattan
2024-03-10,2024,Le Moyne,10,Mercer,6,Le Moyne
2024-03-10,2024,Yale,15,Denver,13,Yale
2024-03-10,2024,Drexel,6,Saint Joseph's,15,Saint Joseph's
2024-03-12,2024,Detroit Mercy,10,Ohio St.,16,Ohio St.
2024-03-12,2024,High Point,27,Hampton,5,High Point
2024-03-12,2024,Richmond,17,Bucknell,5,Richmond
2024-03-12,2024,North Carolina,18,Wagner,4,North Carolina
2024-03-12,2024,Canisius,8,St. Bonaventure,12,St. Bonaventure
2024-03-13,2024,Providence,6,Duke,21,Duke
2024-03-14,2024,Dartmouth,11,Vermont,10,Dartmouth
2024-03-15,2024,Navy,10,Johns Hopkins,9,Navy
2024-03-16,2024,Massachusetts,9,Rutgers,10,Rutgers
2024-03-16,2024,Wagner,8,Quinnipiac,14,Quinnipiac
2024-03-16,2024,Harvard,15,Yale,17,Yale
2024-03-16,2024,Boston U.,12,Loyola Maryland,10,Boston U.
2024-03-16,2024,VMI,8,Siena,11,Siena
2024-03-16,2024,Utah,14,Bellarmine,13,Utah
2024-03-16,2024,Mercer,17,Detroit Mercy,11,Mercer
2024-03-16,2024,St. John's (NY),8,Saint Joseph's,15,Saint Joseph's
2024-03-16,2024,Le Moyne,9,Hobart,20,Hobart
2024-03-16,2024,NJIT,9,Vermont,12,Vermont
2024-03-16,2024,Hofstra,11,Fairfield,12,Fairfield
2024-03-16,2024,Queens (NC),10,Air Force,14,Air Force
2024-03-16,2024,Cleveland St.,10,Lindenwood,7,Cleveland St.
2024-03-16,2024,Penn St.,13,Marquette,7,Penn St.
2024-03-16,2024,Delaware,6,Syracuse,14,Syracuse
2024-03-16,2024,Canisius,16,Marist,20,Marist
2024-03-16,2024,Michigan,9,Notre Dame,19,Notre Dame
2024-03-16,2024,Towson,16,Drexel,11,Towson
2024-03-16,2024,Duke,12,Richmond,3,Duke
2024-03-16,2024,Manhattan,12,Sacred Heart,14,Sacred Heart
2024-03-16,2024,Lehigh,12,Army West Point,18,Army West Point
2024-03-16,2024,Colgate,17,Bucknell,4,Colgate
2024-03-16,2024,North Carolina,12,Stony Brook,8,North Carolina
2024-03-16,2024,Bryant,12,UMBC,13,UMBC
2024-03-16,2024,UAlbany,19,UMass Lowell,8,UAlbany
2024-03-16,2024,Robert Morris,9,Jacksonville,13,Jacksonville
2024-03-16,2024,Lafayette,17,Holy Cross,8,Lafayette
2024-03-16,2024,Monmouth,11,Villanova,12,Villanova
2024-03-16,2024,Merrimack,10,Binghamton,9,Merrimack
2024-03-16,2024,Mount St. Mary's,6,LIU,13,LIU
2024-03-16,2024,Virginia,14,Maryland,10,Virginia
2024-03-16,2024,Brown,6,Penn,11,Penn
2024-03-17,2024,Denver,9,Ohio St.,6,Denver
2024-03-17,2024,Cornell,15,Princeton,14,Cornell
2024-03-19,2024,UAlbany,10,Virginia,16,Virginia
2024-03-19,2024,Villanova,14,Navy,7,Villanova
2024-03-19,2024,Dartmouth,9,Georgetown,21,Georgetown
2024-03-19,2024,Saint Joseph's,12,Penn,7,Saint Joseph's
2024-03-20,2024,Lindenwood,3,Queens (NC),8,Queens (NC)
2024-03-20,2024,Duke,4,Syracuse,10,Syracuse
2024-03-20,2024,Detroit Mercy,12,Robert Morris,13,Robert Morris
2024-03-20,2024,Bellarmine,17,Mercer,9,Bellarmine
2024-03-20,2024,Air Force,12,Utah,11,Air Force
2024-03-22,2024,Army West Point,9,Boston U.,14,Boston U.
2024-03-22,2024,Massachusetts,10,Brown,11,Brown
2024-03-23,2024,Maryland,11,Michigan,12,Michigan
2024-03-23,2024,UMBC,15,Merrimack,9,UMBC
2024-03-23,2024,Syracuse,13,Hobart,7,Syracuse
2024-03-23,2024,UMass Lowell,2,Bryant,17,Bryant
2024-03-23,2024,LIU,12,Siena,11,LIU
2024-03-23,2024,St. John's (NY),9,Le Moyne,7,St. John's (NY)
2024-03-23,2024,Vermont,11,UAlbany,13,UAlbany
2024-03-23,2024,Towson,12,Fairfield,10,Towson
2024-03-23,2024,Binghamton,17,NJIT,12,Binghamton
2024-03-23,2024,Marquette,8,St. Bonaventure,3,Marquette
2024-03-23,2024,Saint Joseph's,13,Providence,12,Saint Joseph's
2024-03-23,2024,Loyola Maryland,18,Lafayette,10,Loyola Maryland
2024-03-23,2024,Hofstra,10,Delaware,13,Delaware
2024-03-23,2024,Detroit Mercy,9,Utah,21,Utah
2024-03-23,2024,Air Force,15,Lindenwood,3,Air Force
2024-03-23,2024,Quinnipiac,13,Marist,10,Quinnipiac
2024-03-23,2024,Drexel,4,Virginia,14,Virginia
2024-03-23,2024,Yale,15,Cornell,18,Cornell
2024-03-23,2024,Penn,11,Dartmouth,8,Penn
2024-03-23,2024,Bucknell,8,Lehigh,9,Lehigh
2024-03-23,2024,Jacksonville,8,Mercer,7,Jacksonville
2024-03-23,2024,Sacred Heart,18,VMI,8,Sacred Heart
2024-03-23,2024,Monmouth,11,Stony Brook,6,Monmouth
2024-03-23,2024,Wagner,7,Mount St. Mary's,8,Mount St. Mary's
2024-03-23,2024,Princeton,14,Harvard,11,Princeton
2024-03-23,2024,Robert Morris,6,Cleveland St.,13,Cleveland St.
2024-03-23,2024,Holy Cross,7,Navy,17,Navy
2024-03-23,2024,Manhattan,12,Canisius,5,Manhattan
2024-03-23,2024,High Point,12,North Carolina,11,High Point
2024-03-23,2024,Bellarmine,12,Queens (NC),5,Bellarmine
2024-03-23,2024,Georgetown,14,Richmond,8,Georgetown
2024-03-24,2024,Johns Hopkins,13,Rutgers,8,Johns Hopkins
2024-03-24,2024,Penn St.,12,Ohio St.,9,Penn St.
2024-03-24,2024,Duke,11,Denver,7,Duke
2024-03-25,2024,Drexel,16,Hampton,5,Drexel
2024-03-25,2024,Villanova,9,Brown,5,Villanova
2024-03-26,2024,Le Moyne,10,Yale,21,Yale
2024-03-27,2024,Cleveland St.,6,Jacksonville,18,Jacksonville
2024-03-27,2024,Boston U.,10,Duke,11,Duke
2024-03-27,2024,Marist,7,Sacred Heart,12,Sacred Heart
2024-03-27,2024,Quinnipiac,12,Manhattan,15,Manhattan
2024-03-27,2024,VMI,12,Mount St. Mary's,8,VMI
2024-03-27,2024,LIU,14,Wagner,8,LIU
2024-03-27,2024,Canisius,13,Siena,12,Canisius
2024-03-29,2024,Lehigh,10,Loyola Maryland,12,Loyola Maryland
2024-03-30,2024,Sacred Heart,17,LIU,6,Sacred Heart
2024-03-30,2024,Mount St. Mary's,10,Quinnipiac,15,Quinnipiac
2024-03-30,2024,Lafayette,8,Bucknell,17,Bucknell
2024-03-30,2024,Richmond,19,St. Bonaventure,8,Richmond
2024-03-30,2024,Fairfield,18,Drexel,13,Fairfield
2024-03-30,2024,Yale,16,Brown,10,Yale
2024-03-30,2024,Monmouth,7,Hofstra,8,Hofstra
2024-03-30,2024,Lindenwood,10,Bellarmine,17,Bellarmine
2024-03-30,2024,Queens (NC),7,Detroit Mercy,12,Detroit Mercy
2024-03-30,2024,Georgetown,15,Providence,10,Georgetown
2024-03-30,2024,NJIT,8,Bryant,12,Bryant
2024-03-30,2024,High Point,7,Saint Joseph's,15,Saint Joseph's
2024-03-30,2024,Massachusetts,13,Hobart,12,Massachusetts
2024-03-30,2024,Siena,13,Wagner,5,Siena
2024-03-30,2024,Michigan,11,Johns Hopkins,15,Johns Hopkins
2024-03-30,2024,Ohio St.,14,Rutgers,8,Ohio St.
2024-03-30,2024,Manhattan,11,Marist,10,Manhattan
2024-03-30,2024,UMass Lowell,6,Binghamton,15,Binghamton
2024-03-30,2024,Utah,16,Jacksonville,14,Utah
2024-03-30,2024,Stony Brook,8,Towson,9,Towson
2024-03-30,2024,Army West Point,13,North Carolina,12,Army West Point
2024-03-30,2024,Colgate,9,Navy,10,Navy
2024-03-30,2024,Delaware,21,Hampton,3,Delaware
2024-03-30,2024,Denver,9,Villanova,6,Denver
2024-03-30,2024,Boston U.,22,Holy Cross,6,Boston U.
2024-03-30,2024,Marquette,9,St. John's (NY),13,St. John's (NY)
2024-03-30,2024,Syracuse,12,Notre Dame,14,Notre Dame
2024-03-30,2024,Virginia,13,Harvard,10,Virginia
2024-03-30,2024,Dartmouth,5,Princeton,15,Princeton
2024-03-30,2024,UAlbany,14,UMBC,13,UAlbany
2024-03-30,2024,Cornell,10,Penn,11,Penn
2024-03-30,2024,Mercer,7,Robert Morris,15,Robert Morris
2024-03-30,2024,Canisius,8,VMI,12,VMI
2024-03-30,2024,Merrimack,8,Vermont,20,Vermont
2024-03-31,2024,Maryland,13,Penn St.,11,Maryland
2024-03-31,2024,Cleveland St.,9,Air Force,12,Air Force
2024-04-02,2024,Lehigh,10,Princeton,12,Princeton
2024-04-02,2024,Syracuse,17,Cornell,18,Cornell
2024-04-05,2024,St. Bonaventure,7,High Point,18,High Point
2024-04-05,2024,LIU,17,Canisius,15,LIU
2024-04-05,2024,Robert Morris,6,Utah,14,Utah
2024-04-05,2024,St. John's (NY),8,Denver,18,Denver
2024-04-06,2024,Penn St.,8,Johns Hopkins,9,Johns Hopkins
2024-04-06,2024,Hofstra,11,Towson,15,Towson
2024-04-06,2024,Brown,8,Cornell,14,Cornell
2024-04-06,2024,Saint Joseph's,12,Massachusetts,7,Saint Joseph's
2024-04-06,2024,Penn,9,Yale,12,Yale
2024-04-06,2024,Bucknell,13,Loyola Maryland,15,Loyola Maryland
2024-04-06,2024,Delaware,14,Fairfield,6,Delaware
2024-04-06,2024,Hobart,8,Richmond,21,Richmond
2024-04-06,2024,Wagner,6,Sacred Heart,19,Sacred Heart
2024-04-06,2024,Navy,10,Lafayette,9,Navy
2024-04-06,2024,Hampton,4,Monmouth,15,Monmouth
2024-04-06,2024,Quinnipiac,10,Siena,13,Siena
2024-04-06,2024,Binghamton,11,Vermont,10,Binghamton
2024-04-06,2024,Marquette,8,Georgetown,11,Georgetown
2024-04-06,2024,Bellarmine,7,Air Force,11,Air Force
2024-04-06,2024,North Carolina,6,Virginia,14,Virginia
2024-04-06,2024,Detroit Mercy,12,Lindenwood,8,Detroit Mercy
2024-04-06,2024,Ohio St.,7,Maryland,8,Maryland
2024-04-06,2024,Colgate,14,Army West Point,11,Colgate
2024-04-06,2024,VMI,8,Manhattan,9,Manhattan
2024-04-06,2024,Holy Cross,7,Lehigh,9,Lehigh
2024-04-06,2024,Drexel,8,Stony Brook,13,Stony Brook
2024-04-06,2024,Marist,11,Mount St. Mary's,10,Marist
2024-04-06,2024,UMBC,21,UMass Lowell,5,UMBC
2024-04-06,2024,Dartmouth,7,Harvard,13,Harvard
2024-04-06,2024,Bryant,13,UAlbany,12,Bryant
2024-04-06,2024,Mercer,9,Cleveland St.,16,Cleveland St.
2024-04-06,2024,Providence,15,Villanova,12,Providence
2024-04-06,2024,Jacksonville,19,Queens (NC),5,Jacksonville
2024-04-06,2024,Merrimack,15,NJIT,14,Merrimack
2024-04-07,2024,Rutgers,9,Michigan,7,Rutgers
2024-04-07,2024,Notre Dame,15,Duke,12,Notre Dame
2024-04-09,2024,Yale,18,Boston U.,16,Yale
2024-04-10,2024,Manhattan,12,LIU,13,LIU
2024-04-10,2024,Mount St. Mary's,10,Canisius,11,Canisius
2024-04-10,2024,Queens (NC),7,Cleveland St.,12,Cleveland St.
2024-04-10,2024,Wagner,10,VMI,14,VMI
2024-04-10,2024,Sacred Heart,13,Quinnipiac,12,Sacred Heart
2024-04-10,2024,Utah,17,Lindenwood,5,Utah
2024-04-10,2024,Jacksonville,21,Detroit Mercy,9,Jacksonville
2024-04-10,2024,Robert Morris,12,Bellarmine,15,Bellarmine
2024-04-10,2024,Siena,13,Marist,14,Marist
2024-04-12,2024,Utah,20,Mercer,9,Utah
2024-04-12,2024,UMass Lowell,9,Merrimack,14,Merrimack
2024-04-12,2024,Le Moyne,5,Bucknell,7,Bucknell
2024-04-13,2024,Michigan,8,Penn St.,14,Penn St.
2024-04-13,2024,Richmond,9,High Point,5,Richmond
2024-04-13,2024,Manhattan,10,Siena,11,Siena
2024-04-13,2024,Providence,13,Marquette,10,Providence
2024-04-13,2024,Georgetown,8,Denver,10,Denver
2024-04-13,2024,UAlbany,14,NJIT,9,UAlbany
2024-04-13,2024,Massachusetts,15,St. Bonaventure,3,Massachusetts
2024-04-13,2024,Drexel,13,Hofstra,12,Drexel
2024-04-13,2024,Cleveland St.,9,Bellarmine,14,Bellarmine
2024-04-13,2024,Vermont,16,Bryant,12,Vermont
2024-04-13,2024,Stony Brook,12,Delaware,16,Delaware
2024-04-13,2024,Fairfield,11,Monmouth,10,Fairfield
2024-04-13,2024,Saint Joseph's,12,Hobart,7,Saint Joseph's
2024-04-13,2024,Canisius,9,Wagner,7,Canisius
2024-04-13,2024,Air Force,14,Detroit Mercy,3,Air Force
2024-04-13,2024,VMI,12,Quinnipiac,13,Quinnipiac
2024-04-13,2024,Rutgers,6,Maryland,11,Maryland
2024-04-13,2024,LIU,8,Marist,15,Marist
2024-04-13,2024,Lafayette,11,Boston U.,10,Lafayette
2024-04-13,2024,Yale,20,Dartmouth,13,Yale
2024-04-13,2024,Lehigh,9,Colgate,7,Lehigh
2024-04-13,2024,Queens (NC),13,Robert Morris,14,Robert Morris
2024-04-13,2024,Navy,8,Army West Point,13,Army West Point
2024-04-13,2024,Sacred Heart,16,Mount St. Mary's,5,Sacred Heart
2024-04-13,2024,Harvard,12,Penn,15,Penn
2024-04-13,2024,Villanova,14,St. John's (NY),9,Villanova
2024-04-13,2024,Lindenwood,5,Jacksonville,20,Jacksonville
2024-04-13,2024,Loyola Maryland,15,Holy Cross,6,Loyola Maryland
2024-04-13,2024,Towson,25,Hampton,2,Towson
2024-04-13,2024,Syracuse,10,North Carolina,9,Syracuse
2024-04-13,2024,UMBC,10,Binghamton,21,Binghamton
2024-04-13,2024,Princeton,12,Brown,13,Brown
2024-04-14,2024,Johns Hopkins,11,Ohio St.,10,Johns Hopkins
2024-04-14,2024,Virginia,12,Duke,18,Duke
2024-04-14,2024,Cornell,17,Notre Dame,18,Notre Dame
2024-04-16,2024,Yale,16,Hofstra,12,Yale
2024-04-17,2024,Mercer,5,Air Force,20,Air Force
2024-04-19,2024,Penn St.,15,Rutgers,9,Penn St.
2024-04-19,2024,Loyola Maryland,12,Navy,10,Loyola Maryland
2024-04-19,2024,Army West Point,19,Bucknell,11,Army West Point
2024-04-19,2024,UAlbany,10,Yale,17,Yale
2024-04-19,2024,Le Moyne,9,Lafayette,14,Lafayette
2024-04-20,2024,Michigan,13,Ohio St.,12,Michigan
2024-04-20,2024,Wagner,5,Manhattan,10,Manhattan
2024-04-20,2024,Delaware,13,Drexel,6,Delaware
2024-04-20,2024,Dartmouth,11,Brown,14,Brown
2024-04-20,2024,Stony Brook,10,Fairfield,11,Fairfield
2024-04-20,2024,Hampton,5,Hofstra,21,Hofstra
2024-04-20,2024,Villanova,12,Marquette,6,Villanova
2024-04-20,2024,Detroit Mercy,18,Bellarmine,10,Detroit Mercy
2024-04-20,2024,Denver,7,Providence,4,Denver
2024-04-20,2024,Richmond,14,Massachusetts,12,Richmond
2024-04-20,2024,St. Bonaventure,3,Saint Joseph's,24,Saint Joseph's
2024-04-20,2024,High Point,11,Hobart,10,High Point
2024-04-20,2024,St. John's (NY),6,Georgetown,20,Georgetown
2024-04-20,2024,Jacksonville,10,Air Force,9,Jacksonville
2024-04-20,2024,Robert Morris,10,Lindenwood,9,Robert Morris
2024-04-20,2024,North Carolina,6,Notre Dame,14,Notre Dame
2024-04-20,2024,Maryland,5,Johns Hopkins,7,Johns Hopkins
2024-04-20,2024,Harvard,8,Cornell,15,Cornell
2024-04-20,2024,Boston U.,12,Lehigh,13,Lehigh
2024-04-20,2024,Marist,14,VMI,10,Marist
2024-04-20,2024,NJIT,6,UMBC,13,UMBC
2024-04-20,2024,Penn,10,Princeton,15,Princeton
2024-04-20,2024,Vermont,18,UMass Lowell,9,Vermont
2024-04-20,2024,Colgate,18,Holy Cross,8,Colgate
2024-04-20,2024,Utah,16,Cleveland St.,7,Utah
2024-04-20,2024,Virginia,17,Syracuse,18,Syracuse
2024-04-20,2024,Sacred Heart,13,Canisius,12,Sacred Heart
2024-04-20,2024,Monmouth,2,Towson,17,Towson
2024-04-20,2024,Mercer,10,Queens (NC),9,Mercer
2024-04-20,2024,Bryant,17,Binghamton,11,Bryant
2024-04-20,2024,Quinnipiac,9,LIU,10,LIU
2024-04-20,2024,Siena,14,Mount St. Mary's,7,Siena
2024-04-21,2024,UAlbany,14,Merrimack,8,UAlbany
2024-04-23,2024,Bryant,10,Brown,7,Bryant
2024-04-25,2024,Holy Cross,9,Le Moyne,10,Le Moyne
2024-04-26,2024,Bucknell,12,Navy,13,Navy
2024-04-26,2024,Massachusetts,10,High Point,17,High Point
2024-04-26,2024,Boston U.,13,Colgate,12,Boston U.
2024-04-26,2024,Providence,16,St. John's (NY),13,Providence
2024-04-26,2024,Drexel,6,Monmouth,4,Drexel
2024-04-26,2024,Georgetown,12,Villanova,4,Georgetown
2024-04-26,2024,Towson,11,Delaware,10,Towson
2024-04-26,2024,Army West Point,13,Loyola Maryland,11,Army West Point
2024-04-26,2024,Lehigh,13,Lafayette,12,Lehigh
2024-04-26,2024,Marquette,9,Denver,15,Denver
2024-04-27,2024,Ohio St.,9,Michigan,15,Michigan
2024-04-27,2024,Rutgers,8,Penn St.,14,Penn St.
